Fase,Día después Siembra,Semana,N,P2O5,K20,MgO,Ca,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación K:Mg (1:0.5) (K2O/1.17)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O
,345.0,50,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,346.0,50,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,347.0,50,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,348.0,50,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,349.0,50,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,350.0,50,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,351.0,51,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,352.0,51,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,353.0,51,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,354.0,51,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,355.0,51,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,356.0,51,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,357.0,51,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,358.0,52,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,359.0,52,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,360.0,52,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,361.0,52,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,362.0,52,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,363.0,52,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,364.0,52,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
