Dia          Semana,Columna_1,=((Main!E41/100)/(Main!J21/278)),Columna_3,=(((Main!F31/100)/Main!F72)/(Main!J21/278)),Columna_5,=(((Main!G36/100)/Main!F73)/(Main!J21/278)),Columna_7,=(((I5/100)/Main!F74)/(Main!J21/278)),Columna_9,=(((K5/100)/Main!F75)/(Main!J21/278)),Columna_11,=((M5/100)/(Main!J21/278)),Columna_13,Columna_14
53,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,23.426,0.023426,,
54,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,23.426,0.023426,,
55,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,23.426,0.023426,,
56,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,23.426,0.023426,,
9,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,23.426,0.023426,,
58,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,23.426,0.023426,,
59,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,23.426,0.023426,,
60,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,23.426,0.023426,,
61,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,23.426,0.023426,,
62,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,23.426,0.023426,,
63,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,29.5372,0.0295372,,
10,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,29.5372,0.0295372,,
11,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,29.5372,0.0295372,,
12,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,29.5372,0.0295372,,
