Fase,Día Después Siembra,Semana,N,P2O5,K20,MgO,CaO,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O
,62.0,9,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,23.426,2.6,0.4,0.5
,63.0,9,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,29.5372,2.6,0.4,0.5
,64.0,10,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,29.5372,2.6,0.4,0.5
,65.0,10,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,29.5372,2.6,0.4,0.5
,66.0,10,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,29.5372,2.6,0.4,0.5
,67.0,10,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,29.5372,2.6,0.4,0.5
,68.0,10,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,29.5372,2.6,0.4,0.5
,69.0,10,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,29.5372,2.6,0.4,0.5
,70.0,10,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,29.5372,2.6,0.4,0.5
,71.0,11,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,29.5372,2.6,0.4,0.5
,72.0,11,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,29.5372,2.6,0.4,0.5
,73.0,11,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,29.5372,2.6,0.4,0.5
,74.0,11,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,29.5372,2.6,0.4,0.5
,75.0,11,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,29.5372,2.6,0.4,0.5
,76.0,11,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,29.5372,2.6,0.4,0.5
,77.0,11,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,29.5372,2.6,0.4,0.5
,78.0,12,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,29.5372,2.6,0.4,0.5
,79.0,12,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,29.5372,2.6,0.4,0.5
,80.0,12,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,29.5372,2.6,0.4,0.5
,81.0,12,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,35.6483,2.6,0.4,0.5
,82.0,12,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,35.6483,2.6,0.4,0.5
,83.0,12,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,35.6483,2.6,0.4,0.5
