Dia          Semana,Columna_1,=((Main!E41/100)/(Main!J21/278)),Columna_3,=(((Main!F31/100)/Main!F72)/(Main!J21/278)),Columna_5,=(((Main!G36/100)/Main!F73)/(Main!J21/278)),Columna_7,=(((I5/100)/Main!F74)/(Main!J21/278)),Columna_9,=(((K5/100)/Main!F75)/(Main!J21/278)),Columna_11,=((M5/100)/(Main!J21/278)),Columna_13,Columna_14
9,1.425528128704815,2.1735155084465867,0.95,1.012295081967213,1.369535012984294,1.4836629307329854,0.23439714541270013,0.9522384032390944,0.8153211706749008,1.9628102256988353,23.426,114.27317073170731,,
58,1.425528128704815,2.1735155084465867,0.95,1.012295081967213,1.369535012984294,1.4836629307329854,0.23439714541270013,0.9522384032390944,0.8153211706749008,1.9628102256988353,23.426,114.27317073170731,,
59,1.425528128704815,2.1735155084465867,0.95,1.012295081967213,1.369535012984294,1.4836629307329854,0.23439714541270013,0.9522384032390944,0.8153211706749008,1.9628102256988353,23.426,114.27317073170731,,
60,1.425528128704815,2.1735155084465867,0.95,1.012295081967213,1.369535012984294,1.4836629307329854,0.23439714541270013,0.9522384032390944,0.8153211706749008,1.9628102256988353,23.426,114.27317073170731,,
61,1.425528128704815,2.1735155084465867,0.95,1.012295081967213,1.369535012984294,1.4836629307329854,0.23439714541270013,0.9522384032390944,0.8153211706749008,1.9628102256988353,23.426,114.27317073170731,,
62,1.425528128704815,2.1735155084465867,0.95,1.012295081967213,1.369535012984294,1.4836629307329854,0.23439714541270013,0.9522384032390944,0.8153211706749008,1.9628102256988353,23.426,114.27317073170731,,
63,1.425528128704815,2.1735155084465867,0.95,1.012295081967213,1.369535012984294,1.4836629307329854,0.23439714541270013,0.9522384032390944,0.8153211706749008,1.9628102256988353,29.5372,144.0839024390244,,
10,1.425528128704815,2.1735155084465867,0.95,1.012295081967213,1.369535012984294,1.4836629307329854,0.23439714541270013,0.9522384032390944,0.8153211706749008,1.9628102256988353,29.5372,144.0839024390244,,
11,1.425528128704815,2.1735155084465867,0.95,1.012295081967213,1.369535012984294,1.4836629307329854,0.23439714541270013,0.9522384032390944,0.8153211706749008,1.9628102256988353,29.5372,144.0839024390244,,
12,1.425528128704815,2.1735155084465867,0.95,1.012295081967213,1.369535012984294,1.4836629307329854,0.23439714541270013,0.9522384032390944,0.8153211706749008,1.9628102256988353,29.5372,144.0839024390244,,
