Fase,Día Después Siembra,Semana,N,P2O5,K20,MgO,Ca,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O,Columna_12
,151.0,22,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,152.0,22,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,153.0,22,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,154.0,22,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,155.0,23,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,156.0,23,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,157.0,23,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,158.0,23,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,159.0,23,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,160.0,23,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,161.0,23,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,162.0,24,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,163.0,24,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,164.0,24,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,165.0,24,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,166.0,24,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,167.0,24,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,168.0,24,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,169.0,25,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,170.0,25,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,171.0,25,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,172.0,25,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,173.0,25,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,174.0,25,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,175.0,25,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,176.0,26,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,177.0,26,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,178.0,26,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,179.0,26,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,180.0,26,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,181.0,26,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,182.0,26,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,183.0,27,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
