Fase,Día después Siembra,Semana,N,P2O5,K20,MgO,Ca,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O,Columna_12
,32.0,5,1.873866547244919,1.359908937984496,2.7190071999999996,0.5817006502154023,1.6186983993544,9.533316000000001,2.317360997759835,0.5,0.5,1.6186983993544
,33.0,5,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,13.505622000000002,2.317360997759834,0.5,0.5,2.58991743896704
,34.0,5,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,13.505622000000002,2.317360997759834,0.5,0.5,2.58991743896704
4.0,35.0,5,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,13.505622000000002,2.317360997759834,0.5,0.5,2.58991743896704
5.0,36.0,6,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,13.505622000000002,2.317360997759834,0.5,0.5,2.58991743896704
,37.0,6,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,13.505622000000002,2.317360997759834,0.5,0.5,2.58991743896704
,38.0,6,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,13.505622000000002,2.317360997759834,0.5,0.5,2.58991743896704
,39.0,6,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,13.505622000000002,2.317360997759834,0.5,0.5,2.58991743896704
,40.0,6,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,13.505622000000002,2.317360997759834,0.5,0.5,2.58991743896704
,41.0,6,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,13.505622000000002,2.317360997759834,0.5,0.5,2.58991743896704
,42.0,6,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,13.505622000000002,2.317360997759834,0.5,0.5,2.58991743896704
